ASV_ID	arc_eval	bac_eval	euk_eval	mito_eval	eval_method
97ccf2fe4d19bff354c87f2433b00fbe	1.4e-33	1.9e-53	NA	NA	barrnap:0.9
97d095a87989b8ad0e70b8bb13e08f52	1.3e-34	7e-56	NA	NA	barrnap:0.9
97d0dc1ffe6f963f96e6604d277d8033	2.3e-35	3.1e-61	NA	NA	barrnap:0.9
97d2a81de6b7d3281e4f859e8c39153c	6.1e-36	1.3e-60	NA	NA	barrnap:0.9
97d7f0d0342b7c55148b0ef0570db487	7.4e-08	1.5e-24	NA	NA	barrnap:0.9
97daae0a6c1e40bc658a92a1ade4bf4b	9.4e-34	2.1e-52	NA	NA	barrnap:0.9
97e1008447a7e9d29bf5bb9c68142d3f	2.5e-30	1.9e-48	NA	NA	barrnap:0.9
97e361fc009d7819c7251075751de8a8	7.2e-29	5.8e-53	NA	NA	barrnap:0.9
97f4d08ae9091d49bb26814d8bdb5e36	2e-29	6.8e-49	NA	NA	barrnap:0.9
9809d16b1f6c0f6fe44b0a5e47bed51a	3e-27	7e-54	NA	NA	barrnap:0.9
982cd426ddd9cb8851f70915b00a65bc	5.4e-32	4.6e-45	NA	NA	barrnap:0.9
983358f993a4ea7812103062116609c8	4.4e-31	1.1e-55	NA	NA	barrnap:0.9
983437f80378346a0d07ee50f93ca45b	4.2e-35	2.5e-59	NA	NA	barrnap:0.9
983f85f62beaffdc5a076958cf0b5e09	1.6e-33	9.3e-54	NA	NA	barrnap:0.9
985817cfbc8daccc7d628d92d10f12f4	2e-28	6.4e-52	NA	NA	barrnap:0.9
985bc484de53f688e6a741e2f4fc059a	6.5e-32	3.3e-52	NA	NA	barrnap:0.9
985c0b4323650fdc4b14112874ca6196	7.8e-30	2.1e-47	NA	NA	barrnap:0.9
986597c86e11593358d5519539c4ec62	4.2e-34	1.5e-53	NA	NA	barrnap:0.9
986c8c7b90961423f64e9521c5c58657	2.2e-33	8.8e-53	NA	NA	barrnap:0.9
986dd535b04054999b7e9abc0f5bd7a9	6.5e-31	2.7e-55	NA	NA	barrnap:0.9
987ac4bb7012da57b8dd586173aaaf9a	9.4e-31	3.8e-49	NA	NA	barrnap:0.9
987f320fe2d817c6d73439e23780f4f3	2.8e-29	6.5e-56	NA	NA	barrnap:0.9
9883c5fcaa8be21404e4aa314d8b0f14	2.7e-35	8.2e-57	NA	NA	barrnap:0.9
9891d334a3925b62840a92ba98f130d1	3.1e-37	2.6e-47	NA	NA	barrnap:0.9
98970c703dd7ddc869f38b9d2f5949b4	1.2e-29	1.9e-53	NA	NA	barrnap:0.9
989bfe5ea21a826ff52feab296a288d5	1.8e-34	6.3e-49	NA	NA	barrnap:0.9
989f45339651f989d08b50c9cd6a97b3	7.3e-33	1.1e-47	NA	NA	barrnap:0.9
98a0379462e3a32ddc2dba7f0139fd49	1.5e-31	3.5e-51	NA	NA	barrnap:0.9
98a3cead5ae33d39d0569c597a0846c0	6e-31	4.1e-58	NA	NA	barrnap:0.9
98b4a40b52ceda229506584735a6f738	6.8e-31	2.3e-45	NA	NA	barrnap:0.9
98d117e6c73d01d5a76df073ace1f760	6.5e-34	9.1e-54	NA	NA	barrnap:0.9
98d535ca707a81f5a0669875b30f496c	3.2e-35	2.5e-58	NA	NA	barrnap:0.9
98d89d54c87bbd3484f7bc8a82d32c97	1.5e-31	7.5e-51	NA	NA	barrnap:0.9
98d93adf174800972c5d46e8e9c64a90	9.7e-29	3.3e-53	NA	NA	barrnap:0.9
98d9a6f5aca9ee468524fe58fea8f738	7.2e-26	1.1e-51	NA	NA	barrnap:0.9
98eb3db3d6f7b5ffb12f414d69f21724	7.8e-27	9.6e-52	NA	NA	barrnap:0.9
98f7f5f327941819d97fd729bc89b450	5.3e-31	3.5e-50	NA	NA	barrnap:0.9
98fbbba512fa21df56baef24b05f0e14	1.1e-25	9.7e-50	NA	NA	barrnap:0.9
9905bd374b09011f22b44aab87e27903	7.7e-28	8.6e-50	NA	NA	barrnap:0.9
9914ad1e035001e8ec51e938f1063747	2.5e-31	1.1e-52	NA	NA	barrnap:0.9
992f492e880c6f00828d6fe848d5dd86	3.5e-33	4.4e-54	NA	NA	barrnap:0.9
992ffc5dcb992ea961d655ce5034cf00	2e-26	5.4e-50	NA	NA	barrnap:0.9
9937a0959cada21974dbc4e3a8f95921	2.6e-32	3.3e-49	NA	NA	barrnap:0.9
9943eb4ef4e0cd3c894fd4ff5211bf3d	1.6e-28	7.1e-55	NA	NA	barrnap:0.9
99524c75c4e0590b2d1a454861677e1a	9.4e-30	2.1e-52	NA	NA	barrnap:0.9
995593b302fd265711a0f46d0dce79a9	2e-32	1.2e-49	NA	NA	barrnap:0.9
99565625fbc16969f9aa77cf8ce4a578	3e-30	4.6e-55	NA	NA	barrnap:0.9
9968f79ca92c21786131a51cb8ea40a7	2.1e-32	1.5e-59	NA	NA	barrnap:0.9
996cd73445228467fc037d06c5cee388	2.6e-32	3e-46	NA	NA	barrnap:0.9
996e5c0da72e545903e584c6610beb1e	1.6e-32	2.1e-56	NA	NA	barrnap:0.9
997c682414f7d59119e7e1e1c753d8e5	4.5e-30	2.6e-52	NA	NA	barrnap:0.9
998c4097e68de788c7d44e971e4c80d8	2.4e-33	5.1e-57	NA	NA	barrnap:0.9
998fcd94f145a85dab4c0ebf6ab7a313	1.2e-29	1.4e-47	NA	NA	barrnap:0.9
999b2980d1c4b6aca7ad6475505e07aa	2.7e-24	1e-44	NA	NA	barrnap:0.9
999e2f18b6a71df0cbd12daeb6ebaf67	2.9e-30	2.6e-48	NA	NA	barrnap:0.9
99b9108c2738aae343dd066a226b3100	2.2e-31	5.1e-61	NA	NA	barrnap:0.9
99caf4f8e4be9b660afbbcf8d5af1bcf	6e-34	1.2e-54	NA	NA	barrnap:0.9
99cce18d00a07a43e6809f8b8d7fc7c6	2.3e-30	1.2e-53	NA	NA	barrnap:0.9
99d1d36f55cb091d38f16e0959787b6d	4.8e-29	4e-52	NA	NA	barrnap:0.9
99d33ba893c197e8c58893c12b8fb214	2.5e-30	1.7e-54	NA	NA	barrnap:0.9
99dd7fdf8de4697fb8d98ba40cee3fa8	1.2e-32	1.2e-60	NA	NA	barrnap:0.9
99de96991729010ec1aa89e816bc6b06	7.8e-36	4.2e-49	NA	NA	barrnap:0.9
99f166422a892e86286e4f1c5f17f3c5	1.9e-30	6.5e-49	NA	NA	barrnap:0.9
99f4d4f4bd8725e0184e65d0fa77ae8c	1.8e-31	4.8e-49	NA	NA	barrnap:0.9
9a0111692833f91fbfbb008716d76ac1	5.3e-34	8.2e-52	NA	NA	barrnap:0.9
9a027a41b277b47cab2687169f89516a	9.7e-33	2.8e-53	NA	NA	barrnap:0.9
9a047727878f63c5f71465f58d97f707	1.7e-32	4.8e-58	NA	NA	barrnap:0.9
9a0728c20969af44d2f8418e733a3bac	3.9e-31	2.1e-51	NA	NA	barrnap:0.9
9a076d31bf2906800d21b429fc21a04c	5.6e-32	7e-52	NA	NA	barrnap:0.9
9a0d28693fd5dad81330576fa7dad4ea	3e-35	3.8e-53	NA	NA	barrnap:0.9
9a195321ecac3388462291f0109d9c06	3e-27	2.4e-51	NA	NA	barrnap:0.9
9a1c7e87798f81ad6d6a79f2e91c6bff	3.1e-31	1.5e-47	NA	NA	barrnap:0.9
9a30feddf7e2851fab1931ad83a98244	7.1e-32	2.6e-53	NA	NA	barrnap:0.9
9a4797a827eee39fa2ec7999634f76b9	6.8e-32	1.9e-54	NA	NA	barrnap:0.9
9a47bbac8cab7303b868447dab7af88c	7.1e-30	6.3e-45	NA	NA	barrnap:0.9
9a50ac83548eba60c63d8d6bba3c3ce7	8.9e-21	8.4e-46	NA	NA	barrnap:0.9
9a5223bfacfd9e40d7d3c3e607411d43	2.5e-36	1.9e-58	NA	NA	barrnap:0.9
9a5d861ed9081f6e091910a6644b8129	6e-29	7.8e-48	NA	NA	barrnap:0.9
9a66672a8fa118b2f8d5f9904719629c	2.5e-28	4.8e-51	NA	NA	barrnap:0.9
9a6c6b690e4945b6feac6f0557bf5567	6.4e-29	2.6e-53	NA	NA	barrnap:0.9
9a6d7f6cdd9776b6021134974ea2bef0	1e-33	7.6e-53	NA	NA	barrnap:0.9
9a7e9b7ba7c0fd53a90e0a08a0c04bdc	6.2e-27	8.1e-48	NA	NA	barrnap:0.9
9a8703d590418b04cc4acaf96f627f96	2.1e-33	3.2e-62	NA	NA	barrnap:0.9
9a8882a48a92b270959fe8744aa6d854	1.5e-31	4.8e-52	NA	NA	barrnap:0.9
9a967a2b9afc700d8b780c06531056db	8.4e-26	1.4e-46	NA	NA	barrnap:0.9
9a973261041383d3fa352db78a47c55b	6.8e-32	1.4e-53	NA	NA	barrnap:0.9
9a9f42bab420c9d6781d6536088b308a	3.7e-31	2.5e-58	NA	NA	barrnap:0.9
9ab441cac1a353a1ec9f7390c65fafdc	3e-32	3.8e-49	NA	NA	barrnap:0.9
9abf2bde234b636506cc0d23319fd869	9.5e-29	2.3e-52	NA	NA	barrnap:0.9
9aca70e73a13342d55c683646563a42d	1.6e-24	1.8e-52	NA	NA	barrnap:0.9
9acc1f9d8639c386da1c8f1f8c113581	2.2e-29	1.2e-47	NA	NA	barrnap:0.9
9ad3a9a628af27c03e95dd4be929b591	9.6e-31	7.1e-57	NA	NA	barrnap:0.9
9ad4b6279171ddb047ec41e9190282aa	5.6e-34	6.4e-53	NA	NA	barrnap:0.9
9ae08e541cb732ec7fcab72f1349e7a5	6.7e-25	5.4e-45	NA	NA	barrnap:0.9
9ae4ce396fbbe07b08bdd7df7c9eda46	2.1e-31	2.5e-52	NA	NA	barrnap:0.9
9ae6827fd53d3a95d410773043ea16b3	5.8e-31	1.8e-53	NA	NA	barrnap:0.9
9aec87d9eed4ff54a7ba57ac3e928c12	1.3e-33	4.6e-54	NA	NA	barrnap:0.9
9aff9eca3f2d9c8ba537d33db078874e	2.2e-28	2.9e-52	NA	NA	barrnap:0.9
9b057b497c0b06b3738346b0d7cbdff4	1.9e-34	1.8e-59	NA	NA	barrnap:0.9
9b07223e1b00f0c42e3f428dae46af49	3.9e-38	3.5e-49	NA	NA	barrnap:0.9
9b0a0dee0954f5dd2d7f45c45ff7815d	1.7e-26	6.9e-52	NA	NA	barrnap:0.9
9b1dc3d879188dd482d6fd99e230fdcb	3.9e-28	4.4e-55	NA	NA	barrnap:0.9
9b2282adcb4dae544393571d664624a5	5.7e-34	2e-53	NA	NA	barrnap:0.9
9b2e3631fd787aa24647c763d7afc7de	1.7e-27	1.8e-55	NA	NA	barrnap:0.9
9b2e97751776be49ac12d02dfe8653e8	5.3e-32	1.6e-49	NA	NA	barrnap:0.9
9b34f904ee2b83a03ff15cc71ac4856b	5.5e-30	4.4e-54	NA	NA	barrnap:0.9
9b38f8da16e63811f0004baef1196ee9	9.6e-33	4.7e-53	NA	NA	barrnap:0.9
9b39f711d650d713cece618a627cdbfc	2.2e-35	9.6e-48	NA	NA	barrnap:0.9
9b3c5fdef9ed74c1ccb6966a56e851dd	6.2e-35	1.9e-57	NA	NA	barrnap:0.9
9b48a837a6efeb9b940684b3521e0bf5	8.3e-33	3.1e-59	NA	NA	barrnap:0.9
9b4998ef906e95db9bde3cde4a025f80	1.2e-31	1.7e-52	NA	NA	barrnap:0.9
9b4efb9b5120442ad5f8fa9df6c0b6b4	3.8e-29	2e-54	NA	NA	barrnap:0.9
9b5646f00a6383c1f8e765e2be91fb83	1.9e-36	9.5e-49	NA	NA	barrnap:0.9
9b5898b2bf469973653e23ee4f064152	7.9e-31	2e-58	NA	NA	barrnap:0.9
9b6722e3cd9738241ef68fbc3c2490b9	2.3e-31	2.5e-48	NA	NA	barrnap:0.9
9b6ae651137ad0c498b5b5f348ba8d7e	1.2e-32	2.8e-53	NA	NA	barrnap:0.9
9b702e9995e33a0c8042eaf37baebdab	2.6e-30	6.8e-49	NA	NA	barrnap:0.9
9b77d38dd903dafe277f025b451a0582	5.5e-36	2.5e-60	NA	NA	barrnap:0.9
9b8affa83b45a36d54185f97ce0572e4	6.5e-26	3.9e-50	NA	NA	barrnap:0.9
9b8d30691dec38f43a1b1135807280b7	5.2e-29	5.5e-52	NA	NA	barrnap:0.9
9b98eab5d1cd8927bcd8f5b213e7d089	1e-31	5.3e-47	NA	NA	barrnap:0.9
9badbba9469c5eddf10978ab1ec7bcc8	2.3e-36	1.8e-55	NA	NA	barrnap:0.9
9bb78108da7b06572c1e4fcb486ce513	2.2e-30	3.8e-47	NA	NA	barrnap:0.9
9bb7991b5aa83353d3ad8d93b89b4b75	5e-32	1.6e-51	NA	NA	barrnap:0.9
9bb8a5db814e98d8caf7390cbe4f6e4a	6.7e-35	5.9e-58	NA	NA	barrnap:0.9
9bc47d4dd7048f9cd954b5875e0cc345	2.6e-30	4.6e-48	NA	NA	barrnap:0.9
9bc4ac8f27e9c0f68937d7568c1fa8d9	1e-35	3.8e-55	NA	NA	barrnap:0.9
9bc628c81469aa58922ba74eb6bb89e3	1.2e-33	4.3e-53	NA	NA	barrnap:0.9
9bdcb6f9de13358337fcede2176cc3ca	6.7e-33	2.8e-53	NA	NA	barrnap:0.9
9c0b4c3297e004b770a3b7e9b9e8d94c	1.1e-32	3e-48	NA	NA	barrnap:0.9
9c0ba3fc0e87667cdb39165fa09c8f56	2.1e-25	6.1e-50	NA	NA	barrnap:0.9
9c141a621696f54623cfe67c7c17d4a7	6.5e-32	4.5e-53	NA	NA	barrnap:0.9
9c179c7cb91bfd63cc3277cd585fc3a8	2.8e-32	3.4e-56	NA	NA	barrnap:0.9
9c29f9af58680bd709b209d4dd623ba0	7.3e-28	3.4e-49	NA	NA	barrnap:0.9
9c2bfcd4f909fb73eb3442df7f543bfa	5e-33	3.3e-54	5.9e-08	NA	barrnap:0.9
9c311e37bee93ec7cf936c3063da5f6d	1.9e-31	4.4e-52	NA	NA	barrnap:0.9
9c3a0f2d20378ec0df65b13a6ef56de5	5.6e-35	3.1e-53	NA	NA	barrnap:0.9
9c3aaf7a3ee0e5297ea56746e2cee8dc	2.1e-30	4e-49	NA	NA	barrnap:0.9
9c4cf22be286928fd73d7dfddf864ca5	5.1e-33	4.4e-58	NA	NA	barrnap:0.9
9c521c41953a7f5665de1745886d8717	1.6e-28	2.7e-55	NA	NA	barrnap:0.9
9c559d8d7c2f7bdf8d0524b7df388d36	1.8e-26	1e-45	NA	NA	barrnap:0.9
9c767f1d2b34cd8fb26aa8f3108987da	3.3e-29	2.2e-51	NA	NA	barrnap:0.9
9c848f24d504c1b82118449f64a6f7db	6.5e-32	1.9e-53	NA	NA	barrnap:0.9
9c936cb4c1aed4a0c1fdd4758833ebcc	7.3e-32	6.9e-51	NA	NA	barrnap:0.9
9c9615ddd98ad4df26d8864301c7f3ea	3.7e-32	1.5e-47	NA	NA	barrnap:0.9
9c9a66dbed86ed60a3e51bacd45072f5	3.2e-31	1.5e-55	NA	NA	barrnap:0.9
9c9c96dd3ae4afc7c0c25dbda07902fd	3.5e-34	6.6e-59	NA	NA	barrnap:0.9
9c9f14946f256111d6c95e0f3ba0d78b	4.6e-33	1.7e-54	NA	NA	barrnap:0.9
9ca0cba74ce7d5c2857d65cc1080297e	2.9e-32	7.1e-50	NA	NA	barrnap:0.9
9ca2bca00160c3a058b362099aafe0d3	2.4e-28	2.8e-49	NA	NA	barrnap:0.9
9cab7dd6bec9076bd52f1f0fbef8ad0e	3.1e-31	5.2e-51	NA	NA	barrnap:0.9
9cad2a04b29fa8c0a2a7d19dfde5997d	3.6e-30	5.4e-48	NA	NA	barrnap:0.9
9cb56aaf38353e53c9f8a9e4eb59facb	6.8e-32	2.3e-52	NA	NA	barrnap:0.9
9cbcaed79e1f9f9985d65114ea818423	1e-27	2.2e-55	NA	NA	barrnap:0.9
9cc50027388ba4f6ac358a3011df4f1c	4.6e-30	4e-54	NA	NA	barrnap:0.9
9cca412d9e0f936dfbf4e344c1a40a5a	1.9e-24	2.3e-45	NA	NA	barrnap:0.9
9cd39aaa67f9638b66a1c7e7c3b3ea89	1.6e-32	3.2e-60	NA	NA	barrnap:0.9
9d08c3221eac5b11169770dd9a651087	1.7e-33	2.4e-50	NA	NA	barrnap:0.9
9d090aa6e7489f8e254b2f220a4adf7b	4.2e-30	3.7e-53	NA	NA	barrnap:0.9
9d129bf8effdc9ead1d8826b2b69cd8b	1.9e-33	1e-60	NA	NA	barrnap:0.9
9d15dd88206ada60ac789c552c893077	4.5e-29	2.6e-48	NA	NA	barrnap:0.9
9d165db8e80d010e54abcf6b78ef0062	2.5e-30	1.6e-48	NA	NA	barrnap:0.9
9d177cd44d885dfee6df09806889c6ec	3.1e-34	8.2e-53	NA	NA	barrnap:0.9
9d2439b1ca5e659b6ac35f2e5766912e	2.4e-33	2.9e-52	NA	NA	barrnap:0.9
9d3bf4090b142d1f1fc937dacd469508	3.2e-30	1.7e-59	NA	NA	barrnap:0.9
9d679d44bdb9132bf6a665993a51e9bb	4e-28	1.8e-52	NA	NA	barrnap:0.9
9d821ebaaf49f520348f8b3f7d8fcff5	6.1e-30	5e-49	NA	NA	barrnap:0.9
9d8552e1e3b1d6bc00211bc0963c4553	1.8e-27	4.1e-51	NA	NA	barrnap:0.9
9d93afd015fc2fdec4c4a79fc67e78cf	2.1e-30	2.9e-57	NA	NA	barrnap:0.9
9d9ac6aa3a9c8db77e8337e098b73b4a	5.1e-30	1.8e-52	NA	NA	barrnap:0.9
9da1fe343688b329c1b16b47926ef2e1	4.4e-35	4.2e-57	NA	NA	barrnap:0.9
9da9ddf40534b19e5e8184d28856fcd8	7.1e-33	2.4e-51	NA	NA	barrnap:0.9
9db902d26b64e9059bcbc200d8ab8088	2.3e-33	4.6e-54	NA	NA	barrnap:0.9
9dcb3bf7b9ba9f422d5475b887de2859	2.4e-35	9.8e-60	NA	NA	barrnap:0.9
9dcc3eede8e67f5c8f1288cffa436e79	3.7e-33	4.3e-53	NA	NA	barrnap:0.9
9dccbe710c90c15a26fa18fbb1aef23c	5.4e-30	6.9e-58	NA	NA	barrnap:0.9
9dcd565952d7d76698a8db003dc8d01b	1.7e-32	1.7e-52	NA	NA	barrnap:0.9
9dd77c2d39106bb5db28d0019762d79d	9.3e-31	5.9e-52	NA	NA	barrnap:0.9
9de0693132cb6b4882e9e2dab5cdf077	1.7e-32	1.2e-50	NA	NA	barrnap:0.9
9de495c4c29aaf9d128b980da65a466c	9.1e-32	5.1e-51	NA	NA	barrnap:0.9
9de5e9b4d441cb19bb1c1e76c7aab303	5.5e-36	3.5e-54	NA	NA	barrnap:0.9
9dee11761357d6f1ebaebfcfc412e312	5e-36	2.4e-60	NA	NA	barrnap:0.9
9def41924bfcf29e51d7f29f284d8547	4.3e-30	3.1e-47	NA	NA	barrnap:0.9
9df0acfee689b44d272884105cc9ac68	3.4e-31	3.7e-56	NA	NA	barrnap:0.9
9df1b01a23c52fca88dc04826ee0f852	1.4e-33	3.4e-55	NA	NA	barrnap:0.9
9df1b2aab4abb20e4be0e4643371769c	5.1e-34	5.7e-61	NA	NA	barrnap:0.9
9df31d8cca0bdbe83d5403d4e3869dbf	1.9e-33	1.7e-56	NA	NA	barrnap:0.9
9df4054d1f0af1725af05cddeeba1673	1.9e-08	6.6e-22	NA	NA	barrnap:0.9
9df4f8aac48163264ea47b62fdc55fa9	1.1e-33	1.3e-51	NA	NA	barrnap:0.9
9df7afbd508aeebe03830eef2451c71a	2.8e-31	2.1e-56	NA	NA	barrnap:0.9
9dfba837964fbca55c1d0829d6e648b8	1.8e-30	2.4e-49	NA	NA	barrnap:0.9
9dfbd3fe823ca0869f86e0b0d89ce997	2.3e-28	4.5e-57	NA	NA	barrnap:0.9
9dfd853738c117148f40d54e3f6e51cb	1.2e-31	3.9e-50	NA	NA	barrnap:0.9
9dfe83ee0152ca24f1e9b1057abfc4c6	3.2e-29	8.6e-52	NA	NA	barrnap:0.9
9e02c5083b59930ac7f5ea2db6389e76	5.8e-28	5.8e-48	NA	NA	barrnap:0.9
9e076be318d1465933cb8c5a2ed0c7af	3.8e-33	4.2e-54	NA	NA	barrnap:0.9
9e14106d3d8f1a8678b6fd8869651afe	2.2e-34	2.5e-54	NA	NA	barrnap:0.9
9e18c552f8e171551242cb3d8725387c	3.6e-33	5.8e-52	NA	NA	barrnap:0.9
9e201559c7b6ef0f5aa05ffc8610b655	3.6e-32	7.4e-53	NA	NA	barrnap:0.9
9e3797b69ac53c2b36f665491c0794d1	9e-27	1.9e-54	NA	NA	barrnap:0.9
9e3b674692777bbf2829c659569793e4	2e-30	7.5e-51	NA	NA	barrnap:0.9
9e45f42a748e5d26cfb1c414dfa006bb	9.9e-29	6e-48	NA	NA	barrnap:0.9
9e49bda8a655847433ae0c844ae11bb1	2.8e-30	1.1e-53	NA	NA	barrnap:0.9
9e4adc51c0bf424912ded9183af0ae7b	5.3e-30	3.4e-48	NA	NA	barrnap:0.9
9e4e260cd75d52c2a627fa8bb269732c	6.7e-33	8e-55	NA	NA	barrnap:0.9
9e54978f3b9514f7648232e5f7704432	7.7e-30	6.7e-58	NA	NA	barrnap:0.9
9e5ac48f8b6a443a59d4759fe413a539	3.3e-34	3.3e-59	NA	NA	barrnap:0.9
9e5dbae0e8b79500238c3c9925fef85e	3.4e-32	5.7e-55	NA	NA	barrnap:0.9
9e705c9a5887ee8731bdb79c78ea8302	1.8e-28	2.1e-52	NA	NA	barrnap:0.9
9e823a595dedd91367458e1b146fded3	3.3e-34	6.7e-53	NA	NA	barrnap:0.9
9e91df3683e009b40f3ba796269ac861	9.1e-33	4.1e-53	NA	NA	barrnap:0.9
9e99cbf8ef1ac494b3fa0600e462768b	1.9e-28	5.6e-57	NA	NA	barrnap:0.9
9ec0085c71a09ff2da672fe031176db8	1.1e-33	1.4e-54	NA	NA	barrnap:0.9
9edd6771652d6b6742b1668c2d505510	1.7e-29	1e-49	NA	NA	barrnap:0.9
9ee62ebc1325a791c445289cf125e8e2	2.6e-25	8.3e-52	NA	NA	barrnap:0.9
9eeb13f9551a65797dfe14e129a3427a	1.4e-18	1.6e-39	NA	NA	barrnap:0.9
9ef971ded67bc0920dce96e73dd2dfa2	2.4e-10	7.8e-19	NA	NA	barrnap:0.9
9f00e53462586ce5314c38b9bffcae8e	3.3e-31	3.2e-52	NA	NA	barrnap:0.9
9f05987e82e80dffb9a2bae5fab85df9	5.6e-26	1.7e-54	NA	NA	barrnap:0.9
9f0c6523dc0f71633c99fc9fdf154b0b	2.8e-28	2e-53	NA	NA	barrnap:0.9
9f1970a26e04a011ba2f56a4ca54d15e	2.4e-33	7e-50	NA	NA	barrnap:0.9
9f1dfd9cc32b9565b7d9f94fe3b78407	7.1e-34	5.3e-56	NA	NA	barrnap:0.9
9f2b675cfea12c5074a5a3e5c9a49d07	2.4e-26	3.2e-50	NA	NA	barrnap:0.9
9f3026dc7efce45194b3d986386dc1cf	2.4e-29	2.6e-48	NA	NA	barrnap:0.9
9f32ab101f2f85c28cc47c7d9ee50ef4	1.7e-29	7e-51	NA	NA	barrnap:0.9
9f38cb082049cc515bad28a6aee6f387	2.4e-33	6.3e-56	NA	NA	barrnap:0.9
9f4c1abbde938a2a03085225e543dc6a	8.3e-36	3.8e-58	NA	NA	barrnap:0.9
9f52871b0ee427a3e9072fa509216721	1.3e-33	1.2e-56	NA	NA	barrnap:0.9
9f59174a0cfabf11d935cea75659067b	1.4e-35	1.9e-56	NA	NA	barrnap:0.9
9f6024d039014433f3378e1eea4a7752	7e-29	7e-51	NA	NA	barrnap:0.9
9f612937a27cb4e29d03fb678c2e0964	7.7e-31	2.7e-58	NA	NA	barrnap:0.9
9f612c69ec353157f751261ef058ebb5	1.3e-30	2.5e-57	NA	NA	barrnap:0.9
9f6b33318eaccb1a6c9768939a26009b	6.7e-32	8.8e-60	NA	NA	barrnap:0.9
9f6d333de5d490db1940c4c79755f2a4	1.1e-33	2.3e-53	NA	NA	barrnap:0.9
9f70f8a13efebd588681a135dcfcc9a1	7.3e-33	9.7e-57	NA	NA	barrnap:0.9
9f76cdf98d07e6a6ddf1ac8f02c0bc37	7.8e-32	6.6e-58	NA	NA	barrnap:0.9
9f794b5ccf25c2e6290a809978efd8f5	1e-31	9.3e-53	NA	NA	barrnap:0.9
9f7b0e42d50dd8bcacfa5ca62b5ae16e	2.3e-32	7.8e-54	NA	NA	barrnap:0.9
9f7f29382d7428c5bae2723e47829409	4.9e-30	1.3e-57	NA	NA	barrnap:0.9
9f81798822dc4b112ba53cf4af458f7f	1.2e-32	1.3e-58	NA	NA	barrnap:0.9
9f90d5819a9a995813d25e10e11e0bc1	2e-33	9.9e-50	NA	NA	barrnap:0.9
9f9142c50008fc66e13038d50e1fe985	1.6e-37	7.6e-61	NA	NA	barrnap:0.9
9f934b8ff4686b1d62ac2861a142d51c	3e-33	4.5e-60	NA	NA	barrnap:0.9
9f963ae77752a409a0ceec9bd8dd1403	1.4e-31	7.1e-52	NA	NA	barrnap:0.9
9fbb250bfb027132c71e5f4b95724f6e	1.1e-33	1e-53	NA	NA	barrnap:0.9
9fbce5248cf0beafff637b0a0cfbd63b	1.4e-33	9.2e-60	NA	NA	barrnap:0.9
9fce6a2500b545d733642b45d836dd29	1.2e-28	6.8e-58	NA	NA	barrnap:0.9
9fd1dbc5b52363f98ea9e0f49aef0707	2.2e-35	2.5e-60	NA	NA	barrnap:0.9
9fd57776cdf62536b2eb5b9c05df3120	1.2e-35	5.6e-60	NA	NA	barrnap:0.9
9fd7854ec3772660ce861889786c0c84	4e-35	2.1e-62	NA	NA	barrnap:0.9
9fdb58b44ec1abdfbd4806d761f720aa	6.6e-35	7.9e-55	NA	NA	barrnap:0.9
9fe4806e8bf4b09270c75803d9ebcee0	3.1e-29	1.5e-48	NA	NA	barrnap:0.9
9fe4dccc31eb366e5cdb4522d95fc072	5.3e-30	4e-48	NA	NA	barrnap:0.9
9ff0cc5088aa38c49987028b3d009b5b	1.2e-28	2.6e-53	NA	NA	barrnap:0.9
9ff1021b1996e01aab8afed16e27e4eb	4.9e-34	3.1e-54	NA	NA	barrnap:0.9
9ffda7257102974686ef3d679bc49484	2.1e-30	1.3e-56	NA	NA	barrnap:0.9
a004097a275d8876aa3df06577466fa1	1.3e-07	3.6e-23	NA	NA	barrnap:0.9
a00ed8e2cd6ac3690ca2e6877e4fd48a	1.4e-32	1.5e-54	NA	NA	barrnap:0.9
a014c3fd44405789c73dc324e3c9a429	2.5e-34	7.2e-59	NA	NA	barrnap:0.9
a0177b39bce2d0288f26cb9b6b54d3ca	1.1e-33	6.8e-53	NA	NA	barrnap:0.9
a024ba7730910c44943b71ae86ba4e28	1.5e-34	1.8e-52	NA	NA	barrnap:0.9
a038abd33e8a7a80529ff240e3e8d827	2.2e-33	7.5e-50	NA	NA	barrnap:0.9
a03bbf624d34aac9660f46311c365d90	1.4e-27	4.3e-46	NA	NA	barrnap:0.9
a03d62e20d0aa78d9f7f97ba8d187e05	8.2e-33	2e-47	NA	NA	barrnap:0.9
a041458458f55be04d825f23b1a9f84b	2.2e-26	7.7e-52	NA	NA	barrnap:0.9
a04677717b6e47819e111a8de8420efa	2.3e-33	5.3e-49	NA	NA	barrnap:0.9
a04c65fdc09d9e74d620c7e5fdea2960	2.5e-32	1.4e-58	NA	NA	barrnap:0.9
a05058a711c81359f6696f6700c46a9d	4.6e-30	3e-48	NA	NA	barrnap:0.9
a0512264801950dbb038a15e1c0538bb	1.1e-29	5.7e-55	NA	NA	barrnap:0.9
a055897533fa6df41016a70f9b2991e5	1.3e-33	3.9e-56	NA	NA	barrnap:0.9
a05d7f89772a3000178ff49c7ff74431	3.3e-31	1.5e-53	NA	NA	barrnap:0.9
a061788e76a78645cfc7e3fa94b93376	9.7e-35	3e-54	NA	NA	barrnap:0.9
